strategy,request_id,time_seconds,osnr_dB,ber,log10_ber,min_sun_angle_deg,max_link_distance_km,load
QoT-GLR,20,1500.0,14.438081901484834,7.47640179867083e-07,-6.126307366702447,16.32293535188989,3899.742051799076,Medium
QoT-GLR,21,1500.0,13.7918186944481,3.9691889396737375e-06,-5.401298227496288,30.9137619031139,3899.7420517990745,Medium
QoT-GLR,22,1500.0,17.810510651040566,6.480950259419193e-13,-12.188361311696466,49.25738660092945,3899.742051799072,Medium
QoT-GLR,23,1500.0,13.452183384334715,8.713127967374584e-06,-5.059825907552459,34.27612491622306,3899.7420517990727,Medium
QoT-GLR,24,1500.0,17.48947355093075,4.035682715820922e-12,-11.394082985196455,41.67313790653027,3899.742051799076,Medium
QoT-GLR,25,1500.0,18.06775407534333,1.3559864462413253e-13,-12.86774465143652,38.545639754790145,3899.742051799076,Medium
QoT-GLR,26,1500.0,19.410477402895864,7.337020828727025e-18,-17.13448024802508,49.46641796453184,3899.7420517990727,Medium
QoT-GLR,27,1500.0,15.808645308999331,8.787432592291578e-09,-8.05613799339836,36.464503396833365,3899.742051799073,Medium
QoT-GLR,28,1500.0,14.599969439003338,4.73388405115044e-07,-6.324782383619069,34.27612491622306,3899.742051799076,Medium
QoT-GLR,29,1500.0,16.094657901825578,2.89107589329069e-09,-8.53894050756672,64.24854812525547,3899.742051799073,Medium
QoT-GLR,30,1500.0,14.063491395931486,2.0254030727457696e-06,-5.693488535486508,33.05214999778266,3899.7420517990745,Medium
QoT-GLR,31,1500.0,16.58831142702073,3.5585012251297437e-10,-9.448732880317035,30.9137619031139,3899.742051799074,Medium
QoT-GLR,32,1500.0,19.83806050362806,1.6220583914897046e-19,-18.78993351594156,49.466417964531914,3899.7420517990695,Medium
QoT-GLR,33,1500.0,14.821778932532602,2.4627389830495484e-07,-6.6085816150501655,52.02151433381953,3899.742051799076,Medium
QoT-GLR,34,1500.0,21.57990982985034,3.3309466179582907e-28,-27.477432327294387,16.32293535188989,3899.7420517990677,Medium
QoT-GLR,35,1500.0,17.377461524916043,7.40915878946656e-12,-11.130231097530974,52.992264416237354,3899.742051799072,Medium
QoT-GLR,36,1500.0,18.691296818064714,2.0490660501979914e-15,-14.688444042197053,41.673137906530286,3899.742051799069,Medium
QoT-GLR,37,1500.0,14.719539428422886,3.341730395376549e-07,-6.476028591104311,33.05214999778266,3899.742051799073,Medium
QoT-GLR,38,1500.0,21.342674804189162,8.284782670112644e-27,-26.081718879689884,49.466417964531914,3101.6472417816167,Medium
QoT-GLR,39,1500.0,17.3931340294545,6.811636261832649e-12,-11.166748551210993,36.507335818711454,3899.742051799073,Medium
QoT-GLR,40,1500.0,15.036439564636812,1.2679389295468149e-07,-6.896901663804086,36.507335818711454,3899.7420517990745,Medium
QoT-GLR,41,1500.0,19.847726235241797,1.4816701227232996e-19,-18.82924847640247,57.84293935836954,3127.9153144937,Medium
QoT-GLR,42,1500.0,13.715524405852932,4.7604951354671635e-06,-5.322347874292531,51.15282897105279,3899.7420517990745,Medium
QoT-GLR,43,1500.0,16.3209970046927,1.1387291884622028e-09,-8.943579547159334,36.46450339683337,3899.742051799073,Medium
QoT-GLR,44,1500.0,13.70817456845016,4.843818324460695e-06,-5.31481215416727,51.22969118686318,3899.742051799073,Medium
QoT-GLR,45,1500.0,16.008957093897536,4.064319011502632e-09,-8.391012211280765,51.22969118686312,3899.742051799072,Medium
QoT-GLR,46,1500.0,15.97909698936349,4.569463858655422e-09,-8.340134753297074,30.913761903113926,3899.7420517990713,Medium
QoT-GLR,47,1500.0,13.137201546969344,1.7172061577797993e-05,-4.765177562840519,38.54563975479019,3899.7420517990727,Medium
QoT-GLR,48,1500.0,18.917873585715668,3.8332907088114026e-16,-15.416428243504551,16.32293535188989,3899.7420517990654,Medium
QoT-GLR,49,1500.0,15.979567318584692,4.561067591624755e-09,-8.340933491790603,29.17273048811737,3899.742051799076,Medium
QoT-GLR,50,1500.0,13.770893268957833,4.173382799825442e-06,-5.379511778186168,34.03522331935491,3899.7420517990754,Medium
QoT-GLR,1,1800.0,16.37637317422931,9.000178107130637e-10,-9.045748896096379,51.70084661593771,3899.7420517990727,Medium
QoT-GLR,2,1800.0,18.212289850054205,5.405318109482559e-14,-13.267178742205102,51.696936243901845,3899.7420517990677,Medium
QoT-GLR,3,1800.0,17.39559412668554,6.722140766770847e-12,-11.172492397312583,40.187900727445246,3899.7420517990695,Medium
QoT-GLR,4,1800.0,16.034878826554163,3.6689665480238024e-09,-8.4354562479265,43.732198269911834,3899.7420517990713,Medium
QoT-GLR,5,1800.0,17.216358874223594,1.728826176018601e-11,-10.762248670457083,49.84073274243873,3899.7420517990713,Medium
QoT-GLR,6,1800.0,21.48831293587179,1.176074038745727e-27,-26.9295653367577,75.09095116261156,3899.7420517990654,Medium
QoT-GLR,7,1800.0,17.871335445384908,4.513873220222544e-13,-12.34545064298333,18.1400772801031,3899.742051799074,Medium
QoT-GLR,8,1800.0,15.910963483651406,5.952346595952848e-09,-8.225311788428698,53.18253689613927,3899.7420517990704,Medium
QoT-GLR,9,1800.0,16.145870817405605,2.3512237980946946e-09,-8.628706031167793,18.402938308725027,3899.742051799073,Medium
QoT-GLR,10,1800.0,15.97035494007675,4.728203377417187e-09,-8.325303851122065,34.80886973938434,3899.742051799076,Medium
QoT-GLR,11,1800.0,16.030178068528173,3.7378563742249825e-09,-8.427377390244484,28.34051774888501,3899.7420517990727,Medium
QoT-GLR,12,1800.0,15.12281934170948,9.6190069173793e-08,-7.016869762948159,50.481561266612275,3899.742051799074,Medium
QoT-GLR,13,1800.0,21.197485252305775,5.443957962608781e-26,-25.264085237009763,65.42831640704058,3129.983397809495,Medium
QoT-GLR,14,1800.0,14.306358635003303,1.0715322992206032e-06,-5.969994733477158,28.34051774888501,3899.7420517990754,Medium
QoT-GLR,15,1800.0,20.21911911165576,3.914708361830436e-21,-20.407300586496326,53.00743222093311,3899.742051799068,Medium
QoT-GLR,16,1800.0,14.94227064382402,1.7032544690225535e-07,-6.768720462879222,22.1693817204764,3899.742051799075,Medium
QoT-GLR,17,1800.0,18.480071320603436,9.064361849224397e-15,-14.042662765767707,78.49244277369263,3899.742051799063,Medium
QoT-GLR,18,1800.0,18.915847189976763,3.892689518011948e-16,-15.409750234347973,18.260438143964745,3899.7420517990677,Medium
QoT-GLR,19,1800.0,14.263401138099823,1.202270571663813e-06,-5.919997783117834,61.562732681353054,3899.742051799077,Medium
QoT-GLR,20,1800.0,14.147156078080886,1.6328019266930907e-06,-5.787066495827701,32.33889183287091,3899.742051799074,Medium
QoT-GLR,21,1800.0,13.847081535711068,3.4727899540181526e-06,-5.459321483481494,18.526341865325115,3899.742051799074,Medium
QoT-GLR,22,1800.0,18.02303243864325,1.7915246576189244e-13,-12.746777210052075,32.52786455882055,3899.74205179907,Medium
QoT-GLR,23,1800.0,13.306008697969789,1.2007509374521123e-05,-4.920547065625814,34.80349972123861,3899.742051799072,Medium
QoT-GLR,24,1800.0,18.315397152051013,2.752850195466363e-14,-13.560217421389993,18.526341865325215,3899.742051799076,Medium
QoT-GLR,25,1800.0,18.349044600399413,2.201220214879179e-14,-13.657336507504453,49.70427941641894,3899.7420517990754,Medium
QoT-GLR,26,1800.0,19.87153865898048,1.1844745575010503e-19,-18.926474263481165,62.78619974506396,3899.742051799072,Medium
QoT-GLR,27,1800.0,15.650974644574715,1.574290290620338e-08,-7.802915183037701,28.34051774888501,3899.742051799072,Medium
QoT-GLR,28,1800.0,14.6409462168988,4.205692617457377e-07,-6.376162471882782,34.80349972123861,3899.7420517990754,Medium
QoT-GLR,29,1800.0,16.38199276222589,8.786415387320756e-10,-9.056188268842508,66.03470753792944,3899.7420517990745,Medium
QoT-GLR,30,1800.0,14.015196029994248,2.289525699862714e-06,-5.640254477165365,35.82591328572479,3899.7420517990768,Medium
QoT-GLR,31,1800.0,16.34456310326765,1.0306142343089907e-09,-8.986903863583505,22.1693817204764,3899.742051799075,Medium
QoT-GLR,32,1800.0,19.24199068678282,2.9847209581330795e-17,-16.525096264872204,61.56273268135308,3899.7420517990695,Medium
QoT-GLR,33,1800.0,14.776709122824904,2.8198302491944203e-07,-6.5497770349633,53.18253689613927,3899.7420517990768,Medium
QoT-GLR,34,1800.0,21.610746430477658,2.165365517694954e-28,-27.664468783412598,18.1400772801031,3899.7420517990686,Medium
QoT-GLR,35,1800.0,17.37862289891143,7.363211776619432e-12,-11.132932708406287,50.481561266612275,3899.7420517990777,Medium
QoT-GLR,36,1800.0,19.665469580790706,7.901536694678946e-19,-18.102288438694465,18.526341865325115,3899.7420517990704,Medium
QoT-GLR,37,1800.0,14.853278332806521,2.238556845843339e-07,-6.650031872679858,35.82591328572479,3899.742051799077,Medium
QoT-GLR,38,1800.0,22.74569514653434,2.8086166228604484e-36,-35.55150753809968,43.732198269911834,2775.705767379217,Medium
QoT-GLR,39,1800.0,17.846689331746177,5.22952418709758e-13,-12.281537824004323,35.74039462107135,3899.742051799072,Medium
QoT-GLR,40,1800.0,15.037440902538417,1.263923610268824e-07,-6.898279173396393,28.34051774888501,3899.742051799074,Medium
QoT-GLR,41,1800.0,20.521947156742947,1.5974732137824398e-22,-21.796566415300397,53.10588585810648,3175.6783989903684,Medium
QoT-GLR,42,1800.0,13.43543538253504,9.043994283910767e-06,-5.043639720814382,50.49193423002558,3899.7420517990768,Medium
QoT-GLR,43,1800.0,16.33076638984398,1.0926676093698675e-09,-8.961511930795778,52.30599914832373,3899.7420517990745,Medium
QoT-GLR,44,1800.0,13.666367190292377,5.343438574267336e-06,-5.2721791786961205,51.70084661593771,3899.742051799074,Medium
QoT-GLR,45,1800.0,15.962717698064615,4.871121708797421e-09,-8.312371019104319,52.15657043467968,3899.742051799074,Medium
QoT-GLR,46,1800.0,15.228418132956559,6.812323858982988e-08,-7.1667047137884285,52.22344620082189,3899.7420517990668,Medium
QoT-GLR,47,1800.0,13.222613520372448,1.4352584334202763e-05,-4.843069892586364,36.90149242728993,3899.742051799072,Medium
QoT-GLR,48,1800.0,18.64410458194578,2.8742986681256933e-15,-14.541468106355028,32.33889183287091,3899.7420517990677,Medium
QoT-GLR,49,1800.0,16.005386037307574,4.121832282783829e-09,-8.38490968362507,34.80349972123861,3899.7420517990754,Medium
QoT-GLR,50,1800.0,13.73172703314168,4.581381689650045e-06,-5.3390035242458795,18.402938308725027,3899.742051799074,Medium
QoT-GLR,1,2100.0,16.143308583882103,2.3757983603084256e-09,-8.624190421738597,52.734629760803045,3899.742051799077,Medium
QoT-GLR,2,2100.0,17.77068138009706,8.191050636762375e-13,-12.086660389267168,52.73462976080304,3899.7420517990727,Medium
QoT-GLR,3,2100.0,17.395564244650757,6.723221050849684e-12,-11.172422609467272,33.05700311348161,3899.7420517990713,Medium
QoT-GLR,4,2100.0,15.961032392775166,4.903203069520768e-09,-8.309520119777272,29.17506859157534,3899.74205179907,Medium
QoT-GLR,5,2100.0,17.054280990712222,3.9328998164746834e-11,-10.40528711631753,38.63574800422654,3899.7420517990718,Medium
QoT-GLR,6,2100.0,21.647961476367378,1.2824647484383479e-28,-27.891954563657947,84.51074127224288,3899.742051799068,Medium
QoT-GLR,7,2100.0,-11.08479836913862,0.3994455770090827,-0.3985423833454918,10.419169469604034,3899.742051799067,Medium
QoT-GLR,8,2100.0,15.736010474156561,1.152460304398765e-08,-7.938374024617247,43.85794434199812,3899.74205179907,Medium
QoT-GLR,9,2100.0,-11.086598923201729,0.3994659724631282,-0.39852020909314645,10.419169469604,3899.74205179907,Medium
QoT-GLR,10,2100.0,15.933486546476725,5.456632723603442e-09,-8.26307527683446,28.96975772570158,3899.742051799074,Medium
QoT-GLR,11,2100.0,15.683559922456089,1.3979193569662924e-08,-7.854517881404873,33.057003113481684,3899.742051799078,Medium
QoT-GLR,12,2100.0,15.344555947699659,4.61718783666327e-08,-7.335622457099934,51.08684195673279,3899.7420517990768,Medium
QoT-GLR,13,2100.0,21.39162832688623,4.329458041064704e-27,-26.363566464964446,61.02722099028717,3175.6369841633373,Medium
QoT-GLR,14,2100.0,14.070331661575047,1.9903323612129096e-06,-5.701074395656442,38.635748004226556,3899.742051799079,Medium
QoT-GLR,15,2100.0,19.927052125092935,6.995336170074712e-20,-19.155191410078466,57.81723672663726,3899.7420517990686,Medium
QoT-GLR,16,2100.0,15.034575801381841,1.2754441294317204e-07,-6.89433856081816,13.99909487411967,3899.742051799071,Medium
QoT-GLR,17,2100.0,18.725978710119026,1.5941717298113383e-15,-14.79746489668381,62.7494970289757,3899.7420517990677,Medium
QoT-GLR,18,2100.0,18.889650783427275,4.745744934330357e-16,-15.323695607161584,33.85129100193709,3899.7420517990763,Medium
QoT-GLR,19,2100.0,14.099497402446563,1.8469347787301113e-06,-5.733548440638663,54.33659162626377,3899.7420517990704,Medium
QoT-GLR,20,2100.0,13.896927914219741,3.074192314728616e-06,-5.5122689674761824,49.05862996604833,3899.742051799074,Medium
QoT-GLR,21,2100.0,13.82793316079822,3.638007740172123e-06,-5.439136381272957,16.47445139211554,3899.7420517990713,Medium
QoT-GLR,22,2100.0,18.520465110840526,6.85836338093666e-15,-14.16377950811656,16.47445139211554,3899.742051799073,Medium
QoT-GLR,23,2100.0,13.31246085113361,1.1841295465725595e-05,-4.926600782170585,37.37900528616443,3899.7420517990745,Medium
QoT-GLR,24,2100.0,19.19327731041374,4.43390957532521e-17,-16.353213168086153,24.467099542319115,3899.742051799074,Medium
QoT-GLR,25,2100.0,18.6609018335484,2.5491687134495126e-15,-14.593601420358349,53.782225605091625,3899.742051799074,Medium
QoT-GLR,26,2100.0,20.217278219708188,3.988917668813173e-21,-20.39914492742772,53.90919698601004,3899.7420517990663,Medium
QoT-GLR,27,2100.0,15.460286276885263,3.101969549265686e-08,-7.508362469788304,41.46974337900421,3899.742051799078,Medium
QoT-GLR,28,2100.0,14.75192514294986,3.0360526411300275e-07,-6.517690702620399,37.37900528616443,3899.7420517990745,Medium
QoT-GLR,29,2100.0,16.488769125896688,5.532617940341773e-10,-9.257069319326837,57.81723672663728,3899.742051799079,Medium
QoT-GLR,30,2100.0,14.117017759408181,1.7653986496172902e-06,-5.753157209947606,36.50185552897644,3899.74205179908,Medium
QoT-GLR,31,2100.0,16.12741129619883,2.5337780981167345e-09,-8.596231422200509,13.99909487411967,3899.74205179907,Medium
QoT-GLR,32,2100.0,18.537462684379214,6.094281985280055e-15,-14.215077454639466,64.90614331814608,3899.742051799067,Medium
QoT-GLR,33,2100.0,14.830048452834125,2.4019534649376356e-07,-6.619435410803458,43.85794434199812,3899.74205179907,Medium
QoT-GLR,34,2100.0,21.245861976737203,2.9274299005123536e-26,-25.533513495635674,49.05862996604834,3899.7420517990718,Medium
QoT-GLR,35,2100.0,17.38196886854745,7.232357270303366e-12,-11.14072012834452,51.08684195673284,3899.74205179907,Medium
QoT-GLR,36,2100.0,20.400769957190548,5.900393361406294e-22,-21.22911903429116,24.467099542319115,3899.742051799066,Medium
QoT-GLR,37,2100.0,14.942006947346302,1.7046480024300544e-07,-6.768365286105222,29.17506859157534,3899.7420517990745,Medium
QoT-GLR,38,2100.0,23.89501983848351,1.188825797540118e-46,-45.92488177928357,29.17506859157534,2252.5267698689813,Medium
QoT-GLR,39,2100.0,17.858682322264258,4.868623513815089e-13,-12.312593807749101,12.273976101644067,3899.742051799078,Medium
QoT-GLR,40,2100.0,14.949737649033848,1.664230398405118e-07,-6.778786549542058,33.057003113481684,3899.742051799078,Medium
QoT-GLR,41,2100.0,21.691547045961276,6.904746667622875e-29,-28.160852250882854,54.33659162626377,3039.557448301697,Medium
QoT-GLR,42,2100.0,13.259049036402196,1.3281736884169947e-05,-4.876745127536788,52.94845882833188,3899.742051799073,Medium
QoT-GLR,43,2100.0,16.461584126036154,6.23064122610781e-10,-9.205467255647434,53.782225605091625,3899.742051799079,Medium
QoT-GLR,44,2100.0,13.650331743410595,5.5471365712054965e-06,-5.255931141604346,41.723432472531435,3899.742051799077,Medium
QoT-GLR,45,2100.0,15.809485318446237,8.759692326500172e-09,-8.05751114762756,56.099259690198146,3899.742051799077,Medium
QoT-GLR,46,2100.0,14.55119799328208,5.442076005705797e-07,-6.2642353970237155,51.242733030684256,3899.7420517990695,Medium
QoT-GLR,47,2100.0,13.257613465979787,1.332253279744704e-05,-4.875413201938412,12.273976101644037,3899.742051799072,Medium
QoT-GLR,48,2100.0,18.75087210295602,1.329699598383173e-15,-14.876246462416603,49.05862996604833,3899.742051799066,Medium
QoT-GLR,49,2100.0,15.916277155483511,5.831713345945769e-09,-8.234203831626568,41.58982995840847,3899.742051799074,Medium
QoT-GLR,50,2100.0,-11.09258469325945,0.39953374679065323,-0.3984465319295126,10.419169469604034,3899.74205179907,Medium
QoT-GLR,1,2400.0,16.10647652073773,2.75699109991065e-09,-8.559564635876791,52.52659932948774,3899.7420517990704,Medium
QoT-GLR,2,2400.0,17.22908756131055,1.6186807359490703e-11,-10.790838801826375,58.374261692448925,3899.7420517990663,Medium
QoT-GLR,3,2400.0,17.39561212625268,6.7214901334461356e-12,-11.17253443453675,32.64412254112132,3899.7420517990718,Medium
QoT-GLR,4,2400.0,15.80159467141566,9.023550002339474e-09,-8.044622570760309,45.05435042131397,3899.742051799067,Medium
QoT-GLR,5,2400.0,16.70882341784776,2.0578433072096195e-10,-9.686587697311674,31.256382583467328,3899.742051799074,Medium
QoT-GLR,6,2400.0,21.38780368072185,4.55582865841465e-27,-26.34143261780284,69.28964860585492,3899.7420517990677,Medium
QoT-GLR,7,2400.0,17.13097761738618,2.675597656634905e-11,-10.572579193086789,15.887381882614001,3899.742051799079,Medium
QoT-GLR,8,2400.0,15.640670009525934,1.634275604872351e-08,-7.786674702037333,38.925058601455504,3899.7420517990695,Medium
QoT-GLR,9,2400.0,16.14597543045776,2.3502255674363733e-09,-8.628890453476483,21.88729848014647,3899.742051799076,Medium
QoT-GLR,10,2400.0,15.794336756368438,9.272832421747446e-09,-8.03278758869843,31.256382583467328,3899.742051799074,Medium
QoT-GLR,11,2400.0,15.46330130477628,3.0695683324041216e-08,-7.5129226942414205,32.64412254112133,3899.742051799071,Medium
QoT-GLR,12,2400.0,15.378336588649255,4.115446729443243e-08,-7.385583015469508,40.072477708819726,3899.7420517990745,Medium
QoT-GLR,13,2400.0,22.292694592832135,6.97831685725593e-33,-32.15624931487736,57.37935732465758,3043.0156509764383,Medium
QoT-GLR,14,2400.0,13.917304703883321,2.923600258857041e-06,-5.53408200833541,31.256382583467346,3899.742051799074,Medium
QoT-GLR,15,2400.0,19.53712896829716,2.465095294082044e-18,-17.60816628738308,47.81892626078943,3899.7420517990727,Medium
QoT-GLR,16,2400.0,14.932224477195229,1.757098627806255e-07,-6.755203860411449,22.17026090649487,3899.7420517990804,Medium
QoT-GLR,17,2400.0,19.366306933912647,1.0654650400608256e-17,-16.972460795745892,45.543748598007284,3899.7420517990695,Medium
QoT-GLR,18,2400.0,18.955874969145363,2.8692423062349285e-16,-15.542232774229698,50.320213280430714,3899.74205179907,Medium
QoT-GLR,19,2400.0,14.224383896423786,1.3335289425468538e-06,-5.874997554063354,40.0724777088197,3899.7420517990813,Medium
QoT-GLR,20,2400.0,13.776466562654816,4.118086224917455e-06,-5.385304564319781,51.89399075570179,3899.7420517990727,Medium
QoT-GLR,21,2400.0,-23.50178733983725,0.4756801540396065,-0.32268496750143927,8.936612179537159,3899.742051799076,Medium
QoT-GLR,22,2400.0,-23.539625094368578,0.47578573632599797,-0.3225885819031345,8.936612179537159,3899.7420517990695,Medium
QoT-GLR,23,2400.0,13.483883462791724,8.116587145374644e-06,-5.090626544096422,38.14271605850903,3899.742051799073,Medium
QoT-GLR,24,2400.0,19.594229971262774,1.4920035788421669e-18,-17.826230135127734,25.58086060705928,3899.742051799063,Medium
QoT-GLR,25,2400.0,18.86505227040155,5.710124295313051e-16,-15.243354438132249,58.02811651093191,3899.742051799079,Medium
QoT-GLR,26,2400.0,20.244963429314797,3.0049705101189976e-21,-20.52215978567636,40.072477708819726,3899.742051799073,Medium
QoT-GLR,27,2400.0,15.315734567365434,5.089868305691325e-08,-7.293293454372763,49.94341842336892,3899.7420517990718,Medium
QoT-GLR,28,2400.0,14.892706606530577,1.9845996759609851e-07,-6.702327083890738,38.14271605850903,3899.742051799079,Medium
QoT-GLR,29,2400.0,16.349835565101824,1.0077938953904164e-09,-8.996628276667177,47.818926260789475,3899.742051799071,Medium
QoT-GLR,30,2400.0,14.33791006050332,9.839634146155245e-07,-6.007021049054409,43.00739926546944,3899.74205179907,Medium
QoT-GLR,31,2400.0,16.017845807470174,3.924431566480634e-09,-8.406223239662339,22.17026090649487,3899.7420517990804,Medium
QoT-GLR,32,2400.0,18.01475464085282,1.8857296719898962e-13,-12.724520565245427,59.9137684040242,3899.7420517990718,Medium
QoT-GLR,33,2400.0,14.96205183048502,1.6016823362189946e-07,-6.795423613911672,38.925058601455504,3899.7420517990795,Medium
QoT-GLR,34,2400.0,20.6995002399989,2.2037563478974603e-23,-22.65683642371004,65.79777955039829,3899.742051799071,Medium
QoT-GLR,35,2400.0,17.387109734549654,7.035638874865774e-12,-11.15269646010116,48.69607583123053,3899.742051799082,Medium
QoT-GLR,36,2400.0,20.376135052654696,7.66190611675563e-22,-21.115663173838815,25.580860607059233,3899.7420517990663,Medium
QoT-GLR,37,2400.0,14.959736309564192,1.6132744423203758e-07,-6.792291746283165,43.00739926546944,3899.7420517990786,Medium
QoT-GLR,38,2400.0,23.82477334647545,6.172745226771683e-46,-45.20952164768712,37.535195251131135,2308.064338506579,Medium
QoT-GLR,39,2400.0,18.500041395209895,7.899462627117411e-15,-14.102402451243155,30.610569898715504,3899.7420517990695,Medium
QoT-GLR,40,2400.0,14.81598635656082,2.50616284717226e-07,-6.6009907125395975,32.64412254112133,3899.742051799076,Medium
QoT-GLR,41,2400.0,23.11345223508962,2.637671799682118e-39,-38.57877924383679,40.0724777088197,2652.802498941499,Medium
QoT-GLR,42,2400.0,13.24646049682929,1.3643325514389492e-05,-4.865079758967025,51.89399075570179,3899.7420517990795,Medium
QoT-GLR,43,2400.0,16.66645168709612,2.499064398221535e-10,-9.602222552424209,52.52659932948771,3899.7420517990677,Medium
QoT-GLR,44,2400.0,13.665901517984631,5.349257178598592e-06,-5.271706521835536,31.288860990032287,3899.7420517990813,Medium
QoT-GLR,45,2400.0,15.622170404127438,1.7473808629041315e-08,-7.7576124249368625,54.127559438942406,3899.74205179907,Medium
QoT-GLR,46,2400.0,14.184665957830205,1.4805153237683945e-06,-5.829587093175989,53.254698444969804,3899.7420517990713,Medium
QoT-GLR,47,2400.0,13.615625993984384,6.012270612379406e-06,-5.22096148004485,15.887381882614024,3899.742051799073,Medium
QoT-GLR,48,2400.0,19.21813394328165,3.6250910182876083e-17,-16.440681084749865,57.37935732465758,3899.742051799068,Medium
QoT-GLR,49,2400.0,15.754485202894674,1.0761033305186436e-08,-7.968146024469411,51.91617670649857,3899.742051799079,Medium
QoT-GLR,50,2400.0,13.87289501634897,3.2608582460327445e-06,-5.486668080158735,21.887298480146505,3899.742051799079,Medium
QoT-GLR,1,2700.0,16.26976020378298,1.411977145224273e-09,-8.850172332875797,38.90978779709853,3899.7420517990804,Medium
QoT-GLR,2,2700.0,16.796594509731662,1.3679615410164168e-10,-9.863926112235154,60.50009592555802,3899.742051799074,Medium
QoT-GLR,3,2700.0,17.39568993415299,6.7186782924491295e-12,-11.172716153546231,29.411902384514626,3899.7420517990718,Medium
QoT-GLR,4,2700.0,15.628187696944744,1.7098097894240495e-08,-7.767052200717941,40.45476519437432,3899.7420517990718,Medium
QoT-GLR,5,2700.0,16.342579100216263,1.0393274730349642e-09,-8.983247592650438,31.130025261061437,3899.7420517990704,Medium
QoT-GLR,6,2700.0,20.867488388040595,3.1371757004978238e-24,-23.503461157547125,63.743523207752766,3899.742051799065,Medium
QoT-GLR,7,2700.0,16.72280505636356,1.929287331203592e-10,-9.714603087512444,24.11587518224342,3899.742051799069,Medium
QoT-GLR,8,2700.0,15.64406747143654,1.614265297607739e-08,-7.792025089304872,39.721743703009366,3899.7420517990677,Medium
QoT-GLR,9,2700.0,16.145977656833317,2.3502043274377477e-09,-8.62889437840012,38.175161769729186,3899.742051799068,Medium
QoT-GLR,10,2700.0,15.618428868099087,1.7711314623365377e-08,-7.751749202080165,31.130025261061437,3899.742051799075,Medium
QoT-GLR,11,2700.0,15.440091620193005,3.3273832650219776e-08,-7.4778971719903575,39.50824663302621,3899.7420517990804,Medium
QoT-GLR,12,2700.0,15.226643117903686,6.852406999748541e-08,-7.164156849954113,34.66747508882009,3899.7420517990727,Medium
QoT-GLR,13,2700.0,23.89567693088054,1.1705020102393497e-46,-45.93162783610225,56.399542127571706,2659.11875795093,Medium
QoT-GLR,14,2700.0,13.90114536413591,3.0424565001620428e-06,-5.516775622423991,31.130025261061448,3899.742051799081,Medium
QoT-GLR,15,2700.0,19.21771278339413,3.6375171549433954e-17,-16.439194949819182,53.117513533504095,3899.7420517990663,Medium
QoT-GLR,16,2700.0,14.702601905955728,3.5127011592058965e-07,-6.454358795960429,36.919747590532175,3899.742051799071,Medium
QoT-GLR,17,2700.0,20.239009328057264,3.194198044926146e-21,-20.495638160473,28.26167464001042,3899.7420517990668,Medium
QoT-GLR,18,2700.0,19.039041612931676,1.5087808420421546e-16,-15.821373839087261,66.85211524805207,3899.7420517990745,Medium
QoT-GLR,19,2700.0,14.614320527620023,4.5423045354732814e-07,-6.342723752185434,34.667475088820034,3899.742051799068,Medium
QoT-GLR,20,2700.0,13.83676782171329,3.5609120244874574e-06,-5.448438755826339,53.45459223393108,3899.7420517990754,Medium
QoT-GLR,21,2700.0,13.617220569615585,5.990149743318505e-06,-5.222562320868774,22.18991583091269,3899.7420517990704,Medium
QoT-GLR,22,2700.0,19.70178539289222,5.691865603043376e-19,-18.24474536307576,22.18991583091267,3899.742051799072,Medium
QoT-GLR,23,2700.0,13.750222126349836,4.384411454917514e-06,-5.3580886962629055,40.454765194374225,3899.7420517990745,Medium
QoT-GLR,24,2700.0,19.159322490914626,5.82740282304345e-17,-16.234524959981197,33.29295380318178,3899.742051799075,Medium
QoT-GLR,25,2700.0,18.85693173492482,6.06833742747002e-16,-15.216930278443321,66.82668617118401,3899.742051799074,Medium
QoT-GLR,26,2700.0,19.988834916836428,3.8622515968382533e-20,-19.413159438594047,34.66747508882009,3899.742051799067,Medium
QoT-GLR,27,2700.0,15.271277007591742,5.9083752676713424e-08,-7.228531928474662,48.549175131456884,3899.7420517990804,Medium
QoT-GLR,28,2700.0,15.015232644027387,1.355813510521747e-07,-6.867800042711716,38.909787797098545,3899.7420517990745,Medium
QoT-GLR,29,2700.0,16.030684117920806,3.7303820069550185e-09,-8.42824669231525,50.74365934755234,3899.742051799077,Medium
QoT-GLR,30,2700.0,14.62414314718229,4.415330612163942e-07,-6.355036771664511,28.26167464001038,3899.7420517990795,Medium
QoT-GLR,31,2700.0,16.04345600194202,3.54634359230556e-09,-8.450219189487106,17.82028377585502,3899.74205179907,Medium
QoT-GLR,32,2700.0,17.81651743816503,6.254912019609242e-13,-12.203778794630344,46.042964851887724,3899.7420517990718,Medium
QoT-GLR,33,2700.0,15.116751896834284,9.809178384883941e-08,-7.008367367528762,39.721743703009366,3899.7420517990677,Medium
QoT-GLR,34,2700.0,20.222813864300374,3.7698174230412605e-21,-20.423679682708208,81.71517415151858,3899.7420517990713,Medium
QoT-GLR,35,2700.0,17.391590779234036,6.86835934452994e-12,-11.163146991137227,48.73092412761896,3899.7420517990677,Medium
QoT-GLR,36,2700.0,19.611646535084887,1.2784742833963664e-18,-17.893308003415026,33.292953803181824,3899.7420517990677,Medium
QoT-GLR,37,2700.0,14.901640335955552,1.9309002561068042e-07,-6.71424015985149,40.45476519437432,3899.7420517990754,Medium
